objectid,zone_id,label,globalid,shape_Length,shape_Area
727,US-CA-XSD-SDC-1735,SDC-1735,{D7A45C66-4961-4955-A4AB-2F4DE94AA5AC},19343.241282430324645,7498529.245458455756307
728,US-CA-XSD-SDC-1740,SDC-1740,{3B931F7C-E4CA-4F81-83A7-60D4BA8FB069},19139.309076532808831,15897843.153570830821991
729,US-CA-XSD-SDC-1778,SDC-1778,{60B5B398-3445-41B2-9CAF-3A10D86D8E1C},29186.187371902211453,22314981.964324019849300
730,US-CA-XSD-SDC-1711,SDC-1711,{A92C6A44-B991-4E97-9FDC-3FB2CCC986D3},18292.835105204405409,17084188.341019663959742
731,US-CA-XSD-SDC-1783,SDC-1783,{0159923A-6456-42F0-AB3C-EB8EC984BC17},20608.664948373650986,16289805.545358907431364
732,US-CA-XSD-SDC-1762,SDC-1762,{5C7D0E3C-DF38-43F4-B748-34BEB6480B99},5703.567296042950147,952592.063570434576832
733,US-CA-XSD-SDC-1069,SDC-1069,{89727E3D-3D9E-4F05-BF71-6115AB0BC8B5},57056.110752402295475,91912151.300029575824738
734,US-CA-XSD-SDC-1317,SDC-1317,{3A9445CB-316E-427C-BC49-D6516C16CA04},37790.536913857868058,63411900.259479053318501
735,US-CA-XSD-SDC-1330,SDC-1330,{9E2D6BA2-3CEA-4776-BB4D-E08C19A60A51},31162.846235193628672,49141495.560602776706219
736,US-CA-XSD-SDC-1348,SDC-1348,{6D6DD9AA-936D-4D28-A4B0-9BAA7D2B9544},12581.704159561930283,8009541.921554084867239
737,US-CA-XSD-SDC-1315,SDC-1315,{37B79B7D-CA6C-4943-AAF7-135DFED1CF95},39532.099662619053561,49033018.911734960973263
738,US-CA-XSD-SDC-1313,SDC-1313,{1B8240C1-23B9-48ED-A6DA-2C8B6F98E6AD},29034.189899690092716,27924445.630607951432467
739,US-CA-XSD-SDC-1357,SDC-1357,{8C1C6B40-EC74-40C8-88BF-9256BD9C6A0B},20627.409552336994238,18267825.440564323216677
740,US-CA-XSD-SDC-1354,SDC-1354,{5570EA14-51F0-420A-B73D-CFB02131FA45},14699.835881960692859,10649444.237086091190577
741,US-CA-XSD-SDC-1373,SDC-1373,{0407638B-0CB3-4F3C-AD5F-723D09C6D3E8},51253.842018047733291,56113352.363843023777008
742,US-CA-XSD-SDC-1322,SDC-1322,{94A4546F-D914-4629-B464-5F7B673FE3FA},46243.293017701638746,62227678.322222277522087
743,US-CA-XSD-SDC-1371,SDC-1371,{36D4988E-8512-4E33-AA20-7F0A1628E7CF},61499.696812359543401,94681404.135212421417236
744,US-CA-XSD-SDC-1029,SDC-1029,{E47534F0-9772-431F-81BE-F7503FDD296F},12776.357913585483402,3725155.501302671618760
745,US-CA-XSD-SDC-1332,SDC-1332,{9FB346EE-9548-4FF4-BDE6-BDCA88E0C217},16905.930118691496318,11725126.719631955027580
746,US-CA-XSD-SDC-1356,SDC-1356,{3C200314-1B56-483A-9F26-EAF7B9A6E10A},36591.907232835699688,21248199.106580246239901
747,US-CA-XSD-SDC-1300,SDC-1300,{D445C7B2-31FF-48E2-82C0-EC7FB1394365},32278.578267779324960,21684192.046778127551079
748,US-CA-XSD-SDC-1306,SDC-1306,{23AA7DCE-746D-4FB1-A2CC-461093971285},26359.633699132420588,35888269.683299720287323
749,US-CA-XSD-SDC-1344,SDC-1344,{CD383471-4D7C-465A-96B0-842498BD6023},34436.541342791861098,44122256.591217577457428
750,US-CA-XSD-SDC-1325,SDC-1325,{4FF5FB0F-7601-4AF0-AF2A-57E3BBFA5BCA},17936.857651486981922,8394671.443137343972921
751,US-CA-XSD-SDC-1312,SDC-1312,{EB39E2F6-DA9A-4CDA-B5E8-EC4633E96978},30232.534217291300592,25863436.384742707014084
752,US-CA-XSD-SDC-1307,SDC-1307,{9AA4CB83-858B-4377-BF6C-19DA1D6BE85F},16304.403749515518939,15908608.175200929865241
753,US-CA-XSD-SDC-1338,SDC-1338,{EE2D66FA-E5EF-4140-8ECB-4D30CCD51813},72018.715610252678744,166105099.649697959423065
754,US-CA-XSD-SDC-1339,SDC-1339,{603BAD4B-F35C-4409-9EC1-689726995B08},62445.886905631130503,151278703.348644971847534
755,US-CA-XSD-SDC-1308,SDC-1308,{6F10DA66-4E5F-40AB-AABF-B9A0059DEBDE},18466.332721766822942,17917993.044190641492605
756,US-CA-XSD-SDC-1336,SDC-1336,{4A75CB0A-117A-4BF0-911A-A25EA74EEF7E},58658.251990443604882,95460584.943907305598259
757,US-CA-XSD-SDC-1352,SDC-1352,{105C0CAF-0B58-4B1B-9255-FE88F4243F5D},21561.923295621556463,12999849.194937778636813
758,US-CA-XSD-SDC-0549,SDC-0549,{1043119E-21D4-49FE-8CE7-D290A82E03B2},29358.565191634708754,35044994.295386292040348
759,US-CA-XSD-SDC-1333,SDC-1333,{3C06D12F-4C66-4B98-ACC8-79B0CECC9D99},26357.079428014701989,35046493.407376088202000
760,US-CA-XSD-SDC-1329,SDC-1329,{3E6B9432-5E46-4125-9C2A-DF5F22FC6D5B},30988.156426994293724,52589772.824743062257767
761,US-CA-XSD-SDC-1358,SDC-1358,{56783FB7-D660-4B87-83B8-07C51A9AD667},32668.344462957531505,53651861.066510625183582
762,US-CA-XSD-SDC-1390,SDC-1390,{59F9D9B3-657C-45FB-9B0B-FAAD6A493DDC},19953.074004444395541,7676550.321377438493073
763,US-CA-XSD-SDC-1397,SDC-1397,{A7A621A1-E5CD-4068-B7FC-B64FA02B2E75},18792.496728010795778,16425776.429270228371024
764,US-CA-XSD-SDC-1394,SDC-1394,{C570D57D-B6EF-42DD-AB54-BD9B0DFC0204},22734.217418049378466,26516053.849131014198065
765,US-CA-XSD-SDC-1303,SDC-1303,{8C0D02B8-E46C-469B-A622-2DF42D5B855D},18106.286002175569593,17335191.400902476161718
766,US-CA-XSD-SDC-1379,SDC-1379,{85A4E642-4D4D-4B79-BB17-16F6D7044A1D},31024.243793450674275,53788929.939579233527184
767,US-CA-XSD-SDC-1359,SDC-1359,{E3A0CB1B-1CE7-4279-9032-649794DEE502},26001.454635551046522,30467245.877663094550371
768,US-CA-XSD-SDC-1377,SDC-1377,{6769260A-1571-454A-983E-69475EFC29FA},37034.807380333542824,63801218.730015382170677
769,US-CA-XSD-SDC-1327,SDC-1327,{026F09CE-B041-4339-8904-7131814D78F5},36058.653727551813063,44965219.852995499968529
770,US-CA-XSD-SDC-1321,SDC-1321,{43F6413F-85BA-4915-97D9-F0DED6E21E89},15921.368198953201500,12743100.604351732879877
771,US-CA-XSD-SDC-1326,SDC-1326,{C26E165F-688C-44BA-8D49-44B635AE7137},32080.698610291958175,57705025.505177296698093
772,US-CA-XSD-SDC-1368,SDC-1368,{3B4B256E-1507-44EA-A27A-0EA69E7E68C7},39211.846192440112645,33542467.899231366813183
773,US-CA-XSD-SDC-1360,SDC-1360,{76E1AA02-BF82-4C39-ABA6-44D92DB79151},23817.144693129583175,23519297.407661896198988
774,US-CA-XSD-SDC-1364,SDC-1364,{0A589B64-103E-439A-8B3C-4A918355A478},34567.318815498758340,47932741.337807483971119
775,US-CA-XSD-SDC-1323,SDC-1323,{E71BF948-C667-4CC9-BD3A-32615C3E5EBE},39671.066304693762504,51092125.422592706978321
776,US-CA-XSD-SDC-1363,SDC-1363,{CE83FCA9-C709-4FF2-A516-ED141C251775},41190.190575669148529,69409899.247845977544785
777,US-CA-XSD-SDC-1305,SDC-1305,{F7131D62-F4FE-431B-94D4-548B6253C70D},17100.093690054771287,7557319.002057661302388
778,US-CA-XSD-SDC-1398,SDC-1398,{A92B64D2-9F71-4FA7-AF90-87550668BE1F},23217.724221945842146,26431772.943754069507122
779,US-CA-XSD-SDC-1311,SDC-1311,{EADEEC68-3541-46CC-BFDB-5E9594C7E6B8},36020.918587219668552,47247806.590278647840023
780,US-CA-XSD-SDC-1384,SDC-1384,{40FD69D4-9FCC-4FF4-B5FA-6A3D248C5ABE},74333.007604892860400,106559461.113825082778931
781,US-CA-XSD-SDC-1310,SDC-1310,{DF5F9402-2CAF-4B17-8894-1472CE2C5E07},50191.595707002095878,78031418.808543175458908
782,US-CA-XSD-SDC-1214,SDC-1214,{C4A6EC9B-381A-448C-A867-CD53965A3942},11365.775192661742039,6968825.122655569575727
783,US-CA-XSD-SDC-1391,SDC-1391,{F38A1CC9-490A-46E3-8EE3-57FF0B41E650},21004.781259721883544,22203034.716877724975348
784,US-CA-XSD-SDC-1302,SDC-1302,{E8C18E5B-7AA3-4FBB-B191-CA3C51223BC9},17397.518478865385987,15819789.698624284937978
785,US-CA-XSD-SDC-1365,SDC-1365,{BFED3816-3598-4424-8D16-73301AEAA4D6},69764.041214596712962,115479501.872782960534096
786,US-CA-XSD-SDC-1376,SDC-1376,{966FA148-364B-450B-95D1-4A79EB3F0E01},40153.488664174146834,65120369.615599289536476
787,US-CA-XSD-SDC-1366,SDC-1366,{9C09C9F5-85C0-450A-98FF-1B44642957E3},33989.243265618722944,40704936.761263191699982
788,US-CA-XSD-SDC-1351,SDC-1351,{308E3CA0-4AE4-497C-B16C-6DA88BC93BB9},23968.502166513360862,25154996.504115562886000
789,US-CA-XSD-SDC-1309,SDC-1309,{85BF8072-E264-44B2-B4BB-40F77EBFD079},35679.528832529635110,52340094.395009458065033
790,US-CA-XSD-SDC-1353,SDC-1353,{C4804CCA-FFC4-41D5-A7C3-8999E9B8BC14},25562.091896418154647,18057540.485202021896839
791,US-CA-XSD-SDC-1821,SDC-1821,{EA3FADBA-90E0-4B8D-9623-F4089A5D5620},18821.266823755140649,19162484.322778157889843
792,US-CA-XSD-SDC-1387,SDC-1387,{A17A5B8D-CCD8-43F8-898E-669742F5A9F2},72591.889426042282139,255551760.680003166198730
793,US-CA-XSD-SDC-1393,SDC-1393,{23D97877-9AFA-4B59-B465-4E4B88022812},18281.467035415138525,10121974.065415665507317
794,US-CA-XSD-SDC-1362,SDC-1362,{027FF949-4465-41EF-A383-16E920A8B980},15875.367211161412342,11050132.350909054279327
795,US-CA-XSD-SDC-1334,SDC-1334,{E3E9806A-3F57-43DC-B2C9-C30D8249B187},33044.984013201777998,50584179.867609113454819
796,US-CA-XSD-SDC-1370,SDC-1370,{5ABE8BBA-816F-4CA1-91DA-BCFA75C20E36},43128.409101520112017,48714118.367322556674480
797,US-CA-XSD-SDC-1319,SDC-1319,{23AB96C4-7CFA-436B-BFF7-7F0708059198},24537.825226175420539,21936790.253547515720129
798,US-CA-XSD-SDC-0921,SDC-0921,{2B9F7EE3-27BE-464B-934D-317C4440FBDD},15211.353766781814556,11299167.129874791949987
799,US-CA-XSD-SDC-2167,SDC-2167,{A8F4BB51-5CFA-4C31-ACAB-774270A81CB1},53555.447964444087120,136317386.276220738887787
800,US-CA-XSD-SDC-1346,SDC-1346,{46EE3C2C-5222-4EA4-9B95-947A738257BD},47649.419103384825576,55165408.772975586354733
801,US-CA-XSD-SDC-1337,SDC-1337,{DC34DDE5-8718-43E7-938A-24B39E138C43},54064.018337769382924,77344535.727631568908691
802,US-CA-XSD-SDC-1386,SDC-1386,{1C58BBCD-8FA8-43AF-93A8-82FD765784FF},65078.647333360342600,188149824.903442472219467
803,US-CA-XSD-SDC-1399,SDC-1399,{9C7E5B8E-CF78-4596-8F37-1AE267293718},51799.823233686343883,71862625.472881332039833
804,US-CA-XSD-SDC-1355,SDC-1355,{EA4B9891-BFCD-4BBB-B72E-4A12602B9A72},12313.174027644608941,8993474.310138348490000
805,US-CA-XSD-SDC-1318,SDC-1318,{846879C6-E8F4-4562-90D4-EEBE9EA30308},28738.783319717516861,38164865.725900799036026
806,US-CA-XSD-SDC-1361,SDC-1361,{4B941441-A92D-44B0-9CB8-50C471292E63},27635.880249398232991,47208224.548219390213490
807,US-CA-XSD-SDC-0741,SDC-0741,{D5478363-8F5D-4160-8F90-BC6D18563199},33772.989591392419243,31706308.537771694362164
808,US-CA-XSD-SDC-1328,SDC-1328,{1D6827E9-254E-4036-B3BE-D6A23C67D9F0},40498.931981748006365,34654741.407739616930485
809,US-CA-XSD-SDC-1340,SDC-1340,{0FBAC3E7-AB40-4D5A-8431-25D4BD8B09D5},15115.537446376594744,6679958.312359672039747
810,US-CA-XSD-SDC-1369,SDC-1369,{FA16763B-5B56-45F6-90F5-7BD3E8AA6BA3},35008.511316372940200,46079066.117439888417721
811,US-CA-XSD-SDC-1395,SDC-1395,{F7A3A9DA-A110-4AD5-8393-3227E6FD40A3},13430.504761143589349,10298588.138927670195699
812,US-CA-XSD-SDC-2500,SDC-2500,{1A3BDFC8-62BA-4869-8E2F-C63DF972D822},10661.974049510410623,7096587.317636913619936
813,US-CA-XSD-SDC-1389,SDC-1389,{5A1F9063-901F-42F6-8FC4-C2BC296D4739},76967.931491935494705,171410999.784002244472504
814,US-CA-XSD-SDC-1367,SDC-1367,{416D29B4-97E7-43AD-B298-6DE8E1CF08A4},25520.227441154987901,25526291.652554914355278
815,US-CA-XSD-SDC-1380,SDC-1380,{437C9D08-8A4B-4853-A70F-3ACADCD25BF8},37656.243937965999066,76604188.486855581402779
816,US-CA-XSD-SDC-1599,SDC-1599,{BD7607E1-9FFC-4699-AF4E-F82690472952},21410.261654797701340,17394498.868445504456758
817,US-CA-XSD-SDC-1529,SDC-1529,{0E4A2420-F634-43F9-A6F8-B00C665EE3FC},23032.980583329397632,28786507.553181756287813
818,US-CA-XSD-SDC-1396,SDC-1396,{03755201-5225-49BB-86C9-4C282C112F9B},15774.371410905263474,16569271.977358456701040
819,US-CA-XSD-SDC-1347,SDC-1347,{A656AB56-89EC-4565-9C3D-B1F036BD9DF2},23962.552309153808892,15683049.595855304971337
820,US-CA-XSD-SDC-1514,SDC-1514,{F7638297-AB58-4E05-86D2-F8ED139455F1},47956.578479381925717,67572221.418517321348190
821,US-CA-XSD-SDC-1558,SDC-1558,{2AB24719-DC9A-406C-9A71-2003E2A260E8},34912.067139854501875,63890109.815019361674786
822,US-CA-XSD-SDC-0581,SDC-0581,{F0CF809F-8D61-4EBF-9C79-80E7C52DDB27},20805.294091072282754,16228812.601808298379183
823,US-CA-XSD-SDC-1589,SDC-1589,{FE6DFB96-0B8B-437C-B5AC-77F3C8A236E9},62266.616712072747760,193944847.173547327518463
824,US-CA-XSD-SDC-1547,SDC-1547,{11AA66C0-0242-46DD-8351-D55DB392CBB9},31378.083126979683584,27327832.060651510953903
825,US-CA-XSD-SDC-1573,SDC-1573,{72DB526F-5247-452A-9498-E16AEA41CC76},37979.078365217501414,73403560.817225500941277
826,US-CA-XSD-SDC-1574,SDC-1574,{300537F7-40C4-40D7-B2AB-775E6DB84D99},45141.114107779132610,99412091.482818663120270
827,US-CA-XSD-SDC-1532,SDC-1532,{81C79334-3E23-4EE6-A509-D0D268947E14},20375.963814296519558,14283802.611804550513625
828,US-CA-XSD-SDC-1511,SDC-1511,{E402B8C0-33E6-4274-843C-4B69BCBBD66A},48477.704355041940289,94525542.927278399467468
829,US-CA-XSD-SDC-1722,SDC-1722,{EA4D9B07-7EB2-4F01-A250-4936D7DABB62},62602.174610582616879,124971780.725334361195564
830,US-CA-XSD-SDC-1517,SDC-1517,{7ECE721F-9F96-46A1-8FA9-BA9222876C6F},59481.943905256259313,71958328.502739340066910
831,US-CA-XSD-SDC-1780,SDC-1780,{31CB846C-2141-4B7A-88D7-FFE06635235C},20354.135408375768748,12171195.869043366983533
832,US-CA-XSD-SDC-1549,SDC-1549,{554C4C3F-6B6E-45DE-A328-0B04013037B0},38925.154837900008715,42539312.106661312282085
833,US-CA-XSD-SDC-1523,SDC-1523,{62B9D201-E093-4E0E-AF98-259C9E2C76CB},31853.526297147524019,56479519.395289003849030
834,US-CA-XSD-SDC-1777,SDC-1777,{52C93131-0E60-4AAA-A240-5DEC3C12D7D0},21841.499539060561801,17370149.206138573586941
835,US-CA-XSD-SDC-1577,SDC-1577,{A7CE5C43-A3EA-4E1E-89DB-4BF8C7E785DD},21087.160040023223701,14377250.057098336517811
836,US-CA-XSD-SDC-1781,SDC-1781,{BD2CBEC5-490E-419D-ABBB-5CFA4C5A28BE},29054.240773237354006,29182598.020496670156717
837,US-CA-XSD-SDC-1526,SDC-1526,{5EA89901-B9F5-4728-8705-FBCC64B9E2A0},48056.285138159175403,78390548.621017530560493
838,US-CA-XSD-SDC-1729,SDC-1729,{73B13153-C824-487E-B1B0-671616175D61},24079.542666310502682,15275666.379627361893654
839,US-CA-XSD-SDC-1510,SDC-1510,{66FA19FD-0451-42EF-9EE4-31838A942E7C},30276.527370825733669,28145558.986960589885712
840,US-CA-XSD-SDC-1503,SDC-1503,{87E011A6-5151-4836-9FC6-6CDD4AA84E55},38610.631446035957197,29784268.872258201241493
841,US-CA-XSD-SDC-1559,SDC-1559,{B08BE8A4-ED6B-4188-90E0-5E1356F16055},43645.734351837731083,48968870.629337891936302
842,US-CA-XSD-SDC-1745,SDC-1745,{76101C42-3535-4F56-AA23-A85393CB0E9F},28493.133226811067289,23549950.505638457834721
843,US-CA-XSD-SDC-1505,SDC-1505,{4B409F32-2E61-418A-821A-DCE6B65DBF7F},25125.095078742764599,26444392.674267500638962
844,US-CA-XSD-SDC-1843,SDC-1843,{82879283-D28D-4699-BEDC-9302411686DB},13253.304438439094156,9448634.507489573210478
845,US-CA-XSD-SDC-1062,SDC-1062,{DAA5B36E-F1F7-4848-BEDB-47B1FC70E797},11178.303408792937262,5488602.115581673569977
846,US-CA-XSD-SDC-1534,SDC-1534,{AF9B7935-6EF8-491A-B16F-C690675C12FE},39311.847047478870081,89626504.884353876113892
847,US-CA-XSD-SDC-1789,SDC-1789,{60BDBA0F-61BD-47ED-942A-65EEACEB054A},36745.296308994009451,44334326.197282031178474
848,US-CA-XSD-SDC-1550,SDC-1550,{2822E374-86C0-41C4-8C0B-32026237A9AB},25003.295444608735124,10395987.217962581664324
849,US-CA-XSD-SDC-1793,SDC-1793,{AFD4355D-723D-4C3C-9252-B3511CC2D2CE},44955.590518814315146,77685640.949013590812683
850,US-CA-XSD-SDC-1536,SDC-1536,{FE50F393-9CA4-4462-8110-8ABC6876CDAE},32047.788788947160356,40438422.970170773565769
851,US-CA-XSD-SDC-1784,SDC-1784,{34CDAD5F-44E7-4469-8725-685E7EFCA205},19736.112554794606694,22132703.755752339959145
852,US-CA-XSD-SDC-1811,SDC-1811,{E8991C5B-484F-45A4-91B6-EAB019CF6332},14553.498068578985112,8266904.935966935940087
853,US-CA-XSD-SDC-1569,SDC-1569,{9E1993F5-C8CE-48A3-AE3E-4C395ED36DCC},39918.760933235869743,53163606.552752107381821
854,US-CA-XSD-SDC-1736,SDC-1736,{66CD0FBF-3544-489A-BDFF-15386D2CA17A},20886.167444323775271,10945682.589087355881929
855,US-CA-XSD-SDC-1705,SDC-1705,{E8FEF053-800D-45CB-9A1D-E4CE1DAE3268},29795.868514375080849,45555929.078100278973579
856,US-CA-XSD-SDC-1743,SDC-1743,{8E73A7C8-EE5D-4667-A666-9BB228C2A58F},27275.125414397283748,28856947.245921734720469
857,US-CA-XSD-SDC-1552,SDC-1552,{3FEF8750-2B79-41E3-9870-904676395D0E},30993.258891663979739,33102270.463511977344751
858,US-CA-XSD-SDC-1730,SDC-1730,{6761D90C-FACC-4160-83C1-55C64DB9BDA4},23261.468149169992103,15467881.415140526369214
859,US-CA-XSD-SDC-1551,SDC-1551,{53C0CA27-AFAF-4A9F-ABBB-96EEA03F1F5C},42141.319696388898592,61557335.152415044605732
860,US-CA-XSD-SDC-1738,SDC-1738,{1712944F-783A-42CF-B195-EA5A1DDA9F10},17581.762912259207951,17428647.108908902853727
861,US-CA-XSD-SDC-1752,SDC-1752,{60CCF1F2-518C-4FFB-8E13-7F9C118A61BF},32453.167146472736931,58961640.771748550236225
862,US-CA-XSD-SDC-1563,SDC-1563,{8B21B151-AC9A-4AAE-B51D-CF704BFBC716},30803.259689030026493,49646351.995692193508148
863,US-CA-XSD-SDC-1543,SDC-1543,{78198445-17CE-4507-85A9-876738E73132},27872.516139850176842,28352920.922898542135954
864,US-CA-XSD-SDC-1779,SDC-1779,{3791EAA0-F287-47F7-94D9-A33B6F3B6856},17559.038910462764761,6070538.776502087712288
865,US-CA-XSD-SDC-1548,SDC-1548,{F6A35C11-F7EE-4DA5-820E-B4D981783D9D},35299.719159094856877,36773786.768250040709972
866,US-CA-XSD-SDC-1714,SDC-1714,{848027A6-5815-4317-9161-E28FD4B01793},31762.157118119357619,52691701.313051216304302
867,US-CA-XSD-SDC-1713,SDC-1713,{D0861928-FE0B-4B69-B41F-065F428CBBAE},29830.823500752008840,49779755.266734838485718
868,US-CA-XSD-SDC-1533,SDC-1533,{CF274014-AB3E-4D16-A204-A5FA2AE12832},32083.818067375803366,47805076.007437892258167
869,US-CA-XSD-SDC-1754,SDC-1754,{EF4C0D18-66D1-4D74-B58A-7EC8620CFCCD},28602.789417544237949,29209998.934664689004421
870,US-CA-XSD-SDC-1501,SDC-1501,{7FE62D28-8EE3-4150-B4EA-078935B0E3C0},17037.874987237686582,7519357.256863331422210
871,US-CA-XSD-SDC-1724,SDC-1724,{45A26DF0-239C-4A79-90B1-18FEC27669B8},14240.611266220241305,5748227.147314711473882
872,US-CA-XSD-SDC-1732,SDC-1732,{460A1690-E405-4B88-8AB6-A9FB2770518F},38604.743403178697918,42687068.994455389678478
873,US-CA-XSD-SDC-1502,SDC-1502,{8790C4BB-BEEB-4FE7-824A-AAF9C648CDEB},14365.232622765153792,12849836.207573657855392
874,US-CA-XSD-SDC-1553,SDC-1553,{705B48E3-DC44-4842-9D2D-F73F2CFD313D},42057.178591907402733,83652604.766611739993095
875,US-CA-XSD-SDC-1734,SDC-1734,{9090EAA0-4961-4C5C-80DC-1E9E5D3A9F60},23975.637413779219060,26343422.304729137569666
876,US-CA-XSD-SDC-1584,SDC-1584,{8BDBB0CA-EDBC-4DE3-84D5-8B061C2BEF07},14563.449752150501809,10717399.613793512806296
877,US-CA-XSD-SDC-1576,SDC-1576,{CC53F9F4-FFB1-4F6F-91AF-9277F0CBC2B7},56377.542786454971065,172264050.513993948698044
878,US-CA-XSD-SDC-1725,SDC-1725,{68DAA5EF-F9ED-4CCF-A47D-ADA7D49DC957},15645.839347501278098,6265190.165487182326615
879,US-CA-XSD-SDC-1592,SDC-1592,{94478284-3788-4C19-AEDD-E3ADCF12BAC5},39782.256914757672348,19086828.322576899081469
880,US-CA-XSD-SDC-1591,SDC-1591,{FA4ED295-D9C1-4F2D-9251-0D3FA97875FB},50180.429203646919632,115485578.243845477700233
881,US-CA-XSD-SDC-1578,SDC-1578,{188B6BA7-66B6-41F4-BF64-E95045AD6005},23224.994554145905568,20844168.800843853503466
882,US-CA-XSD-SDC-1764,SDC-1764,{94A2915F-6F56-4B33-A23D-64C5905D52D0},14465.573993804136990,9275404.846711697056890
883,US-CA-XSD-SDC-1570,SDC-1570,{52F06DEC-64B1-4438-B867-E76543391086},46403.123324187588878,80871844.752158984541893
884,US-CA-XSD-SDC-1237,SDC-1237,{84C61BBA-C88E-4948-8542-E8C2F004AF05},17883.603110784093587,17660676.794581227004528
885,US-CA-XSD-SDC-1715,SDC-1715,{73A57D78-E4E0-4271-9C71-400BB98E1109},27082.235263280788786,36229686.216684445738792
886,US-CA-XSD-SDC-0751,SDC-0751,{8324348E-C85F-4769-887A-9B781B4AE094},32066.079165527800797,49428141.531216025352478
887,US-CA-XSD-SDC-2357,SDC-2357,{BB9646DA-34FA-480A-AF7B-7B9AE56D04C1},7065.243894262575850,2169922.725611010100693
888,US-CA-XSD-SDC-1776,SDC-1776,{EEFD76D5-A9D6-4E82-9014-44E5175C6182},38579.309778577466204,57158381.394002743065357
889,US-CA-XSD-SDC-1766,SDC-1766,{CB6978FC-1686-4202-98DC-A1CCCB8A445B},16200.474876743552159,13037751.552608251571655
890,US-CA-XSD-SDC-1513,SDC-1513,{801B6FE1-F577-490B-A58B-6D402BD9AD8A},22528.386106459234725,24112169.090341780334711
891,US-CA-XSD-SDC-1795,SDC-1795,{85CE820D-23C5-43A7-A2AE-1078ED727151},42924.816438840563933,70276488.386237874627113
892,US-CA-XSD-SDC-1594,SDC-1594,{84B833C6-52EC-4EE5-A703-89B1AAC62D99},13072.225031426558417,10100632.246215514838696
893,US-CA-XSD-SDC-1535,SDC-1535,{BAE57C93-A976-4077-ADDA-A546E41F9940},10418.009591682885002,4096690.944952182471752
894,US-CA-XSD-SDC-1585,SDC-1585,{BC5C48AB-C4D5-4BCE-9180-9DB2F124BED4},20585.018347437082411,25355532.152799777686596
895,US-CA-XSD-SDC-1544,SDC-1544,{E7E83CE5-9BDC-4B0C-82E3-2D9BA8ED0594},17479.166213626682293,15957487.111990056931973
896,US-CA-XSD-SDC-1509,SDC-1509,{7AA9C7EB-CB56-4B52-A9F1-4BDE269AD9A4},51554.445126159967913,110784558.906858280301094
897,US-CA-XSD-SDC-1579,SDC-1579,{E266BFA5-2839-4804-9FFC-8C012806D7EA},10081.528887022153867,5196246.299029891379178
898,US-CA-XSD-SDC-1507,SDC-1507,{66F0DC7E-8567-4E9D-BC89-E45B34AA7D12},16874.633175775994459,15883965.829542886465788
899,US-CA-XSD-SDC-1797,SDC-1797,{DE65D4AD-5B04-4D57-BBB1-7157834DC080},17966.179005408539524,14676128.654289152473211
900,US-CA-XSD-SDC-1787,SDC-1787,{8328D489-3A37-41F6-A284-E7267BB16F84},25790.493772731901117,30942935.405828997492790
901,US-CA-XSD-SDC-1731,SDC-1731,{8DAF7DE0-1E14-479A-B686-A406AE3133A1},31225.181629881924891,25734791.912099469453096
902,US-CA-XSD-SDC-1733,SDC-1733,{5EF2A642-05E5-4575-9E59-1DEF960BE964},21436.553161808886216,25953378.478751316666603
903,US-CA-XSD-SDC-1757,SDC-1757,{E1B90FEF-AF47-42C5-81CE-D11CC2E00825},20454.320106502316776,15978871.982500856742263
904,US-CA-XSD-SDC-1798,SDC-1798,{125D1505-E9DA-4D4A-93F2-6A693C4AE22A},27733.559137653162907,26408991.758187871426344
905,US-CA-XSD-SDC-1758,SDC-1758,{AA85FB81-0D73-43F4-8942-450EC60D7672},17267.165873105896026,8838212.237908190116286
906,US-CA-XSD-SDC-1756,SDC-1756,{E77DED1C-60D1-4874-8C19-F92DBE399A43},20183.314457013544597,23308101.002362292259932
907,US-CA-XSD-SDC-1794,SDC-1794,{659084B3-0D67-470C-9B96-04BB21D195CC},36728.494401238262071,64244760.858798481523991
908,US-CA-XSD-SDC-1737,SDC-1737,{D03FDB37-D082-4AC8-A789-E0C18C5E2679},22932.245041180522094,15135449.514208003878593
909,US-CA-XSD-SDC-1707,SDC-1707,{4BA2AB41-F24A-479D-8A3B-301E771C70FB},21758.601844554486888,25262907.776047371327877
910,US-CA-XSD-SDC-1771,SDC-1771,{A420FA60-083F-46FF-A1B5-F7983284307F},8266.761638891211987,2860111.056700491346419
911,US-CA-XSD-SDC-1728,SDC-1728,{9E54565E-F333-4B35-8E85-FDEE7387AC2C},28348.161029736813362,25647975.337424471974373
912,US-CA-XSD-SDC-1704,SDC-1704,{DE12B89F-AF9B-4570-B2B1-7DFC452808C2},49907.124332170198613,89225239.544520556926727
913,US-CA-XSD-SDC-1700,SDC-1700,{4376CBB6-0757-458F-9693-DBD2D3283EC0},31485.822888386031991,25850262.017383571714163
914,US-CA-XSD-SDC-0659,SDC-0659,{AE2C5ED3-0634-45C7-B883-D9628E537072},14361.185966161243414,10162229.261645283550024
